sim_time,agent_id,x,z,state,zone_id
1346.48,-35626,-646.481,-258.362,Transit,raspberry
1346.48,-35668,-606.333,452.833,Transit,raspberry
1346.48,-35962,-546.079,-1.033,Transit,raspberry
1346.48,-35976,-544.602,-3.637,Transit,raspberry
1346.48,-35990,-548.299,-0.859,Transit,raspberry
1346.48,-36004,-556.194,-1.500,Transit,raspberry
1346.48,-36880,-606.333,462.319,Transit,raspberry
1346.48,-35570,-644.848,523.689,Transit,grape
1346.48,-35584,-641.773,518.164,Transit,grape
1346.48,-36828,-540.005,-7.751,Transit,grape
1346.48,-36842,-536.164,-7.505,Transit,grape
1346.48,-36856,-535.826,-6.670,Transit,grape
1346.48,-37570,-530.712,-4.193,Transit,grape
1346.48,-35682,-644.144,-267.786,Transit,coconut
1346.48,-35878,-652.151,535.744,Transit,coconut
1346.48,-36144,-655.634,544.554,Transit,coconut
1346.48,-36730,-657.647,546.800,Transit,coconut
1346.48,-36744,-655.272,542.392,Transit,coconut
1346.48,-36758,-658.471,548.457,Transit,coconut
1346.48,-37352,-661.248,550.179,Transit,poki
1346.48,-37366,-661.808,549.927,Transit,poki
1346.48,-37380,-663.092,550.194,Transit,poki
1346.48,-37394,-662.554,550.624,Transit,poki
1346.48,-37226,-604.907,464.950,Transit,cookie
1346.48,-37412,-532.956,-4.934,Transit,tiramisu
1346.48,-37426,-532.915,-5.565,Transit,tiramisu
1346.48,-37212,-663.700,552.971,Transit,icecream
1346.48,-37296,-534.375,-5.388,Transit,icecream
1346.48,-37310,-535.285,-6.073,Transit,icecream
1346.48,-37324,-533.743,-5.566,Transit,icecream
1346.48,-37338,-534.448,-6.019,Transit,icecream
1346.48,-37044,-539.771,-9.831,Transit,pudding
1346.48,-37058,-536.002,-6.010,Transit,pudding
1346.48,-37072,-538.500,-7.676,Transit,pudding
1346.48,-37086,-537.041,-6.161,Transit,pudding
1346.48,-37100,-537.078,-8.758,Transit,pudding
1346.48,-37240,-605.607,465.299,Transit,pudding
1346.48,-37254,-606.057,466.150,Transit,pudding
1346.48,-37496,-647.209,-290.677,Transit,pudding
1346.48,-37510,-646.987,-291.656,Transit,pudding
1346.48,-37524,-648.100,-290.555,Transit,pudding
1346.48,-37538,-647.746,-291.439,Transit,pudding
1346.48,-36772,-606.192,461.738,Transit,watermelon
1346.48,-36786,-605.810,458.767,Transit,watermelon
1346.48,-36800,-659.076,544.781,Transit,watermelon
1346.48,-36814,-658.878,542.161,Transit,watermelon
1346.48,-35458,-560.368,-17.960,Transit,papaya
1346.48,-35472,-553.291,-11.035,Transit,papaya
1346.48,-35486,-546.892,-6.971,Transit,papaya
1346.48,-35640,-546.022,-7.739,Transit,papaya
1346.48,-36960,-606.333,463.000,Transit,papaya
1346.48,-36974,-605.399,460.849,Transit,papaya
1346.48,-36988,-605.200,465.724,Transit,papaya
1346.48,-37002,-605.451,460.243,Transit,papaya
1346.48,-37016,-605.535,461.905,Transit,papaya
1346.48,-37030,-605.805,459.445,Transit,papaya
1346.48,-37268,-660.184,549.381,Transit,papaya
1346.48,-37282,-662.782,551.202,Transit,papaya
1346.48,-37440,-662.053,551.148,Transit,papaya
1346.48,-37454,-661.287,551.199,Transit,papaya
1346.48,-37468,-661.793,550.553,Transit,papaya
1346.48,-37482,-533.876,-6.327,Transit,brownie
1346.48,-37552,-532.126,-5.381,Transit,brownie
1346.48,-35556,-556.524,-18.328,Transit,blueberry
1346.48,-35696,-644.271,521.676,Transit,blueberry
1346.48,-35710,-651.925,535.147,Transit,blueberry
1346.48,-35724,-648.868,530.852,Transit,blueberry
1346.48,-35948,-606.200,454.185,Transit,blueberry
1346.48,-37156,-660.531,550.115,Transit,blueberry
1346.48,-37170,-660.535,548.859,Transit,blueberry
1346.48,-37184,-659.194,548.566,Transit,blueberry
1346.48,-37198,-658.921,549.292,Transit,blueberry
1346.48,-35892,-651.974,536.753,Transit,muskmelon
1346.48,-35906,-655.093,540.174,Transit,muskmelon
1346.48,-35920,-654.104,538.193,Transit,muskmelon
1346.48,-35934,-652.511,536.267,Transit,muskmelon
1346.48,-36018,-652.904,538.062,Transit,muskmelon
1346.48,-36032,-655.702,540.435,Transit,muskmelon
1346.48,-36046,-654.675,540.687,Transit,muskmelon
1346.48,-36060,-653.740,539.337,Transit,muskmelon
1346.48,-36904,-603.804,460.397,Transit,muskmelon
1346.48,-36918,-605.489,462.780,Transit,muskmelon
1346.48,-36932,-604.319,462.259,Transit,muskmelon
1346.48,-36946,-604.620,461.059,Transit,muskmelon
1346.48,-35500,-540.839,19.721,Transit,palmyra
1346.48,-35514,-546.591,27.769,Transit,palmyra
1346.48,-35528,-541.845,21.858,Transit,palmyra
1346.48,-35542,-542.544,13.484,Transit,palmyra
1346.48,-35654,-537.703,14.180,Transit,palmyra
1346.48,-35738,-643.247,-262.921,Transit,palmyra
1346.48,-35752,-644.814,-267.918,Transit,palmyra
1346.48,-35766,-644.041,-268.650,Transit,palmyra
1346.48,-37114,-601.014,467.959,Transit,palmyra
1346.48,-37128,-598.855,468.055,Transit,palmyra
1346.48,-37142,-602.462,467.457,Transit,palmyra
1346.48,-35780,-605.778,453.686,Transit,mango
1346.48,-35794,-605.768,452.833,Transit,mango
1346.48,-35808,-606.333,453.404,Transit,mango
1346.48,-35822,-605.272,453.276,Transit,mango
1346.48,-35836,-660.638,536.011,Transit,mango
1346.48,-35850,-661.390,522.497,Transit,mango
1346.48,-35864,-545.982,1.303,Transit,mango
1346.48,-36074,-655.418,541.645,Transit,tomato
1346.48,-36088,-657.252,543.993,Transit,tomato
1346.48,-36102,-540.249,2.157,Transit,tomato
1346.48,-36116,-539.278,0.332,Transit,tomato
1346.48,-36130,-538.893,3.255,Transit,tomato
1377.68,-35598,-646.396,-267.347,Transit,raspberry
1377.68,-35612,-646.320,-264.694,Transit,raspberry
1377.68,-35626,-646.483,-257.544,Transit,raspberry
1377.68,-35668,-606.333,452.833,Transit,raspberry
1377.68,-35962,-546.775,-0.807,Transit,raspberry
1377.68,-35976,-545.270,-3.521,Transit,raspberry
1377.68,-35990,-549.156,-0.669,Transit,raspberry
1377.68,-36004,-557.380,-1.222,Transit,raspberry
1377.68,-36880,-606.333,461.920,Transit,raspberry
1377.68,-35570,-644.438,522.959,Transit,grape
1377.68,-35584,-641.297,517.323,Transit,grape
1377.68,-36828,-540.617,-7.940,Transit,grape
1377.68,-36842,-536.531,-7.731,Transit,grape
1377.68,-36856,-536.248,-6.794,Transit,grape
1377.68,-37570,-531.294,-4.509,Transit,grape
1377.68,-35682,-644.070,-267.118,Transit,coconut
1377.68,-35878,-651.815,535.174,Transit,coconut
1377.68,-36144,-655.268,543.873,Transit,coconut
1377.68,-36730,-657.378,546.318,Transit,coconut
1377.68,-36744,-654.845,541.649,Transit,coconut
1377.68,-36758,-658.226,548.034,Transit,coconut
1377.68,-37352,-661.228,549.228,Transit,poki
1377.68,-37366,-661.894,549.223,Transit,poki
1377.68,-37380,-663.030,549.548,Transit,poki
1377.68,-37394,-662.552,550.117,Transit,poki
1377.68,-37226,-604.985,464.277,Transit,cookie
1377.68,-37412,-533.639,-5.237,Transit,tiramisu
1377.68,-37426,-533.480,-5.835,Transit,tiramisu
1377.68,-37212,-664.005,552.505,Transit,icecream
1377.68,-37296,-535.007,-5.743,Transit,icecream
1377.68,-37310,-535.918,-6.213,Transit,icecream
1377.68,-37324,-534.363,-5.728,Transit,icecream
1377.68,-37338,-535.070,-6.350,Transit,icecream
1377.68,-37044,-540.539,-10.196,Transit,pudding
1377.68,-37058,-536.603,-6.151,Transit,pudding
1377.68,-37072,-539.292,-7.811,Transit,pudding
1377.68,-37086,-537.636,-6.313,Transit,pudding
1377.68,-37100,-537.759,-9.043,Transit,pudding
1377.68,-37240,-605.648,465.026,Transit,pudding
1377.68,-37254,-606.062,465.890,Transit,pudding
1377.68,-37496,-648.005,-290.750,Transit,pudding
1377.68,-37510,-647.792,-291.800,Transit,pudding
1377.68,-37524,-648.815,-290.553,Transit,pudding
1377.68,-37538,-648.330,-291.468,Transit,pudding
1377.68,-36772,-606.208,461.352,Transit,watermelon
1377.68,-36786,-605.872,458.065,Transit,watermelon
1377.68,-36800,-658.874,544.186,Transit,watermelon
1377.68,-36814,-658.600,541.389,Transit,watermelon
1377.68,-37584,-530.366,-4.547,Transit,watermelon
1377.68,-37598,-531.439,-3.489,Transit,watermelon
1377.68,-37612,-530.327,-3.148,Transit,watermelon
1377.68,-37626,-530.718,-3.862,Transit,watermelon
1377.68,-35458,-561.063,-18.320,Transit,papaya
1377.68,-35472,-553.830,-11.185,Transit,papaya
1377.68,-35486,-547.290,-7.046,Transit,papaya
1377.68,-35640,-546.411,-7.887,Transit,papaya
1377.68,-36960,-606.316,462.554,Transit,papaya
1377.68,-36974,-605.498,460.199,Transit,papaya
1377.68,-36988,-605.058,465.201,Transit,papaya
1377.68,-37002,-605.533,459.555,Transit,papaya
1377.68,-37016,-605.561,461.364,Transit,papaya
1377.68,-37030,-605.873,458.735,Transit,papaya
1377.68,-37268,-660.049,548.790,Transit,papaya
1377.68,-37282,-662.733,550.742,Transit,papaya
1377.68,-37440,-661.921,550.417,Transit,papaya
1377.68,-37454,-661.162,550.375,Transit,papaya
1377.68,-37468,-661.672,549.803,Transit,papaya
1377.68,-37482,-534.516,-6.638,Transit,brownie
1377.68,-37552,-532.894,-5.530,Transit,brownie
1377.68,-35556,-557.184,-18.670,Transit,blueberry
1377.68,-35696,-643.745,520.741,Transit,blueberry
1377.68,-35710,-651.601,534.586,Transit,blueberry
1377.68,-35724,-648.488,530.181,Transit,blueberry
1377.68,-35948,-606.137,454.033,Transit,blueberry
1377.68,-37156,-660.284,549.695,Transit,blueberry
1377.68,-37170,-660.103,548.111,Transit,blueberry
1377.68,-37184,-658.872,547.984,Transit,blueberry
1377.68,-37198,-658.463,548.759,Transit,blueberry
1377.68,-35892,-651.582,536.054,Transit,muskmelon
1377.68,-35906,-654.770,539.615,Transit,muskmelon
1377.68,-35920,-653.752,537.595,Transit,muskmelon
1377.68,-35934,-652.215,535.673,Transit,muskmelon
1377.68,-36018,-652.477,537.290,Transit,muskmelon
1377.68,-36032,-655.363,539.828,Transit,muskmelon
1377.68,-36046,-654.270,540.041,Transit,muskmelon
1377.68,-36060,-653.320,538.595,Transit,muskmelon
1377.68,-36904,-603.750,459.557,Transit,muskmelon
1377.68,-36918,-605.393,462.337,Transit,muskmelon
1377.68,-36932,-604.262,461.723,Transit,muskmelon
1377.68,-36946,-604.487,460.106,Transit,muskmelon
1377.68,-35500,-541.233,20.360,Transit,palmyra
1377.68,-35514,-546.890,28.589,Transit,palmyra
1377.68,-35528,-542.243,22.487,Transit,palmyra
1377.68,-35542,-542.743,14.049,Transit,palmyra
1377.68,-35654,-538.026,14.632,Transit,palmyra
1377.68,-35738,-643.180,-262.012,Transit,palmyra
1377.68,-35752,-644.746,-267.212,Transit,palmyra
1377.68,-35766,-643.983,-267.985,Transit,palmyra
1377.68,-37114,-600.479,467.941,Transit,palmyra
1377.68,-37128,-598.168,468.033,Transit,palmyra
1377.68,-37142,-602.054,467.447,Transit,palmyra
1377.68,-35780,-605.730,453.535,Transit,mango
1377.68,-35794,-605.757,452.833,Transit,mango
1377.68,-35808,-606.333,453.401,Transit,mango
1377.68,-35822,-605.170,453.176,Transit,mango
1377.68,-35836,-660.610,535.445,Transit,mango
1377.68,-35850,-661.365,521.512,Transit,mango
1377.68,-35864,-546.489,1.440,Transit,mango
1377.68,-36074,-655.001,540.918,Transit,tomato
1377.68,-36088,-656.903,543.403,Transit,tomato
1377.68,-36102,-540.912,2.548,Transit,tomato
1377.68,-36116,-539.873,0.640,Transit,tomato
1377.68,-36130,-539.390,3.692,Transit,tomato
1408.88,-35598,-646.398,-266.744,Transit,raspberry
1408.88,-35612,-646.333,-264.042,Transit,raspberry
1408.88,-35626,-646.492,-256.733,Transit,raspberry
1408.88,-35668,-606.333,452.833,Transit,raspberry
1408.88,-35962,-547.464,-0.579,Transit,raspberry
1408.88,-35976,-545.934,-3.411,Transit,raspberry
1408.88,-35990,-550.005,-0.478,Transit,raspberry
1408.88,-36004,-558.553,-0.935,Transit,raspberry
1408.88,-36880,-606.333,461.554,Transit,raspberry
1408.88,-35570,-644.035,522.232,Transit,grape
1408.88,-35584,-640.813,516.496,Transit,grape
1408.88,-36828,-541.215,-8.127,Transit,grape
1408.88,-36842,-536.895,-7.955,Transit,grape
1408.88,-36856,-536.667,-6.925,Transit,grape
1408.88,-37570,-531.892,-4.729,Transit,grape
1408.88,-35682,-643.994,-266.456,Transit,coconut
1408.88,-35878,-651.466,534.627,Transit,coconut
1408.88,-36144,-654.903,543.199,Transit,coconut
1408.88,-36730,-657.113,545.839,Transit,coconut
1408.88,-36744,-654.420,540.913,Transit,coconut
1408.88,-36758,-657.967,547.613,Transit,coconut
1408.88,-37352,-661.242,548.273,Transit,poki
1408.88,-37366,-661.953,548.573,Transit,poki
1408.88,-37380,-662.960,548.913,Transit,poki
1408.88,-37394,-662.555,549.612,Transit,poki
1408.88,-37226,-605.066,463.611,Transit,cookie
1408.88,-37412,-534.319,-5.575,Transit,tiramisu
1408.88,-37426,-534.063,-6.139,Transit,tiramisu
1408.88,-37212,-664.307,552.043,Transit,icecream
1408.88,-37296,-535.686,-5.968,Transit,icecream
1408.88,-37310,-536.518,-6.312,Transit,icecream
1408.88,-37324,-534.993,-5.883,Transit,icecream
1408.88,-37338,-535.684,-6.599,Transit,icecream
1408.88,-37044,-541.357,-10.423,Transit,pudding
1408.88,-37058,-537.199,-6.295,Transit,pudding
1408.88,-37072,-540.075,-7.949,Transit,pudding
1408.88,-37086,-538.224,-6.465,Transit,pudding
1408.88,-37100,-538.437,-9.320,Transit,pudding
1408.88,-37240,-605.680,464.767,Transit,pudding
1408.88,-37254,-606.067,465.632,Transit,pudding
1408.88,-37496,-648.793,-290.816,Transit,pudding
1408.88,-37510,-648.522,-292.005,Transit,pudding
1408.88,-37524,-649.524,-290.544,Transit,pudding
1408.88,-37538,-648.917,-291.492,Transit,pudding
1408.88,-36772,-606.230,460.976,Transit,watermelon
1408.88,-36786,-605.933,457.368,Transit,watermelon
1408.88,-36800,-658.674,543.595,Transit,watermelon
1408.88,-36814,-658.323,540.623,Transit,watermelon
1408.88,-37584,-531.083,-4.482,Transit,watermelon
1408.88,-37598,-532.077,-3.214,Transit,watermelon
1408.88,-37612,-530.800,-3.000,Transit,watermelon
1408.88,-37626,-531.474,-3.802,Transit,watermelon
1408.88,-35458,-561.755,-18.676,Transit,papaya
1408.88,-35472,-554.366,-11.334,Transit,papaya
1408.88,-35486,-547.685,-7.120,Transit,papaya
1408.88,-35640,-546.798,-8.033,Transit,papaya
1408.88,-36960,-606.288,462.176,Transit,papaya
1408.88,-36974,-605.644,459.508,Transit,papaya
1408.88,-36988,-605.048,464.535,Transit,papaya
1408.88,-37002,-605.611,458.875,Transit,papaya
1408.88,-37016,-605.597,460.823,Transit,papaya
1408.88,-37030,-605.929,458.029,Transit,papaya
1408.88,-37268,-659.976,548.078,Transit,papaya
1408.88,-37282,-662.575,550.238,Transit,papaya
1408.88,-37440,-661.788,549.583,Transit,papaya
1408.88,-37454,-661.040,549.559,Transit,papaya
1408.88,-37468,-661.474,548.985,Transit,papaya
1408.88,-37482,-535.129,-6.897,Transit,brownie
1408.88,-37552,-533.631,-5.636,Transit,brownie
1408.88,-35556,-557.841,-19.004,Transit,blueberry
1408.88,-35696,-643.196,519.824,Transit,blueberry
1408.88,-35710,-651.278,534.032,Transit,blueberry
1408.88,-35724,-648.112,529.514,Transit,blueberry
1408.88,-35948,-606.066,454.004,Transit,blueberry
1408.88,-37156,-660.039,549.278,Transit,blueberry
1408.88,-37170,-659.674,547.376,Transit,blueberry
1408.88,-37184,-658.569,547.400,Transit,blueberry
1408.88,-37198,-658.015,548.253,Transit,blueberry
1408.88,-35892,-651.190,535.364,Transit,muskmelon
1408.88,-35906,-654.447,539.064,Transit,muskmelon
1408.88,-35920,-653.400,537.004,Transit,muskmelon
1408.88,-35934,-651.926,535.059,Transit,muskmelon
1408.88,-36018,-652.047,536.528,Transit,muskmelon
1408.88,-36032,-655.048,539.228,Transit,muskmelon
1408.88,-36046,-653.882,539.384,Transit,muskmelon
1408.88,-36060,-652.904,537.859,Transit,muskmelon
1408.88,-36904,-603.702,458.725,Transit,muskmelon
1408.88,-36918,-605.298,461.898,Transit,muskmelon
1408.88,-36932,-604.206,461.192,Transit,muskmelon
1408.88,-36946,-604.392,459.155,Transit,muskmelon
1408.88,-35500,-541.627,20.992,Transit,palmyra
1408.88,-35514,-547.192,29.402,Transit,palmyra
1408.88,-35528,-542.639,23.111,Transit,palmyra
1408.88,-35542,-542.942,14.608,Transit,palmyra
1408.88,-35654,-538.345,15.081,Transit,palmyra
1408.88,-35738,-643.120,-261.110,Transit,palmyra
1408.88,-35752,-644.670,-266.511,Transit,palmyra
1408.88,-35766,-643.927,-267.326,Transit,palmyra
1408.88,-37114,-599.948,467.925,Transit,palmyra
1408.88,-37128,-597.487,468.006,Transit,palmyra
1408.88,-37142,-601.650,467.439,Transit,palmyra
1408.88,-35780,-605.731,453.441,Transit,mango
1408.88,-35794,-605.749,452.833,Transit,mango
1408.88,-35808,-606.333,453.419,Transit,mango
1408.88,-35822,-605.167,453.114,Transit,mango
1408.88,-35836,-660.585,534.884,Transit,mango
1408.88,-35850,-661.334,520.537,Transit,mango
1408.88,-35864,-546.992,1.574,Transit,mango
1408.88,-36074,-654.589,540.195,Transit,tomato
1408.88,-36088,-656.562,542.814,Transit,tomato
1408.88,-36102,-541.569,2.935,Transit,tomato
1408.88,-36116,-540.465,0.943,Transit,tomato
1408.88,-36130,-539.885,4.124,Transit,tomato
1440.08,-35598,-646.404,-266.135,Transit,raspberry
1440.08,-35612,-646.346,-263.383,Transit,raspberry
1440.08,-35626,-646.514,-255.928,Transit,raspberry
1440.08,-35668,-606.333,452.833,Transit,raspberry
1440.08,-35962,-548.160,-0.348,Transit,raspberry
1440.08,-35976,-546.604,-3.299,Transit,raspberry
1440.08,-35990,-550.861,-0.281,Transit,raspberry
1440.08,-36004,-559.743,-0.656,Transit,raspberry
1440.08,-36880,-606.333,461.188,Transit,raspberry
1440.08,-35570,-643.626,521.500,Transit,grape
1440.08,-35584,-640.344,515.650,Transit,grape
1440.08,-36828,-541.695,-8.514,Transit,grape
1440.08,-36842,-537.263,-8.182,Transit,grape
1440.08,-36856,-537.091,-7.049,Transit,grape
1440.08,-37570,-532.497,-4.947,Transit,grape
1440.08,-35682,-643.914,-265.788,Transit,coconut
1440.08,-35878,-651.117,534.069,Transit,coconut
1440.08,-36144,-654.535,542.518,Transit,coconut
1440.08,-36730,-656.841,545.357,Transit,coconut
1440.08,-36744,-653.995,540.168,Transit,coconut
1440.08,-36758,-657.716,547.180,Transit,coconut
1440.08,-37352,-661.262,547.310,Transit,poki
1440.08,-37366,-661.979,547.923,Transit,poki
1440.08,-37380,-662.884,548.273,Transit,poki
1440.08,-37394,-662.559,549.104,Transit,poki
1440.08,-37226,-605.142,462.937,Transit,cookie
1440.08,-37412,-535.037,-5.792,Transit,tiramisu
1440.08,-37426,-534.663,-6.372,Transit,tiramisu
1440.08,-37212,-664.610,551.575,Transit,icecream
1440.08,-37296,-536.442,-6.103,Transit,icecream
1440.08,-37310,-537.140,-6.360,Transit,icecream
1440.08,-37324,-535.647,-6.050,Transit,icecream
1440.08,-37338,-536.333,-6.704,Transit,icecream
1440.08,-37044,-542.218,-10.610,Transit,pudding
1440.08,-37058,-537.797,-6.448,Transit,pudding
1440.08,-37072,-540.866,-8.080,Transit,pudding
1440.08,-37086,-538.819,-6.620,Transit,pudding
1440.08,-37100,-539.121,-9.601,Transit,pudding
1440.08,-37240,-605.698,464.508,Transit,pudding
1440.08,-37254,-606.070,465.371,Transit,pudding
1440.08,-37496,-649.583,-290.861,Transit,pudding
1440.08,-37510,-649.357,-292.150,Transit,pudding
1440.08,-37524,-650.242,-290.541,Transit,pudding
1440.08,-37538,-649.502,-291.519,Transit,pudding
1440.08,-36772,-606.247,460.601,Transit,watermelon
1440.08,-36786,-606.011,456.677,Transit,watermelon
1440.08,-36800,-658.473,542.998,Transit,watermelon
1440.08,-36814,-658.045,539.849,Transit,watermelon
1440.08,-37584,-531.816,-4.410,Transit,watermelon
1440.08,-37598,-532.722,-2.938,Transit,watermelon
1440.08,-37612,-531.277,-2.853,Transit,watermelon
1440.08,-37626,-532.239,-3.751,Transit,watermelon
1440.08,-35458,-562.456,-19.026,Transit,papaya
1440.08,-35472,-554.906,-11.486,Transit,papaya
1440.08,-35486,-548.084,-7.193,Transit,papaya
1440.08,-35640,-547.189,-8.179,Transit,papaya
1440.08,-36960,-606.253,461.820,Transit,papaya
1440.08,-36974,-605.752,458.807,Transit,papaya
1440.08,-36988,-605.116,463.857,Transit,papaya
1440.08,-37002,-605.692,458.191,Transit,papaya
1440.08,-37016,-605.638,460.275,Transit,papaya
1440.08,-37030,-605.989,457.344,Transit,papaya
1440.08,-37268,-659.898,547.347,Transit,papaya
1440.08,-37282,-662.423,549.717,Transit,papaya
1440.08,-37440,-661.675,548.719,Transit,papaya
1440.08,-37454,-660.910,548.731,Transit,papaya
1440.08,-37468,-661.311,548.087,Transit,papaya
1440.08,-37482,-535.818,-7.139,Transit,brownie
1440.08,-37552,-534.360,-5.743,Transit,brownie
1440.08,-35556,-558.504,-19.342,Transit,blueberry
1440.08,-35696,-642.651,518.891,Transit,blueberry
1440.08,-35710,-650.956,533.465,Transit,blueberry
1440.08,-35724,-647.731,528.841,Transit,blueberry
1440.08,-35948,-606.036,454.011,Transit,blueberry
1440.08,-37156,-659.793,548.855,Transit,blueberry
1440.08,-37170,-659.241,546.637,Transit,blueberry
1440.08,-37184,-658.272,546.802,Transit,blueberry
1440.08,-37198,-657.588,547.786,Transit,blueberry
1440.08,-35892,-650.797,534.668,Transit,muskmelon
1440.08,-35906,-654.125,538.512,Transit,muskmelon
1440.08,-35920,-653.044,536.407,Transit,muskmelon
1440.08,-35934,-651.641,534.455,Transit,muskmelon
1440.08,-36018,-651.612,535.759,Transit,muskmelon
1440.08,-36032,-654.759,538.620,Transit,muskmelon
1440.08,-36046,-653.487,538.721,Transit,muskmelon
1440.08,-36060,-652.484,537.117,Transit,muskmelon
1440.08,-36904,-603.651,457.883,Transit,muskmelon
1440.08,-36918,-605.201,461.453,Transit,muskmelon
1440.08,-36932,-604.150,460.655,Transit,muskmelon
1440.08,-36946,-604.309,458.189,Transit,muskmelon
1440.08,-35500,-542.022,21.631,Transit,palmyra
1440.08,-35514,-547.496,30.222,Transit,palmyra
1440.08,-35528,-543.032,23.746,Transit,palmyra
1440.08,-35542,-543.144,15.173,Transit,palmyra
1440.08,-35654,-538.668,15.535,Transit,palmyra
1440.08,-35738,-643.057,-260.199,Transit,palmyra
1440.08,-35752,-644.594,-265.803,Transit,palmyra
1440.08,-35766,-643.870,-266.660,Transit,palmyra
1440.08,-37114,-599.411,467.907,Transit,palmyra
1440.08,-37128,-596.799,467.982,Transit,palmyra
1440.08,-37142,-601.241,467.429,Transit,palmyra
1440.08,-35780,-605.686,453.453,Transit,mango
1440.08,-35794,-605.756,452.833,Transit,mango
1440.08,-35808,-606.333,453.424,Transit,mango
1440.08,-35822,-605.136,453.063,Transit,mango
1440.08,-35836,-660.558,534.318,Transit,mango
1440.08,-35850,-661.309,519.550,Transit,mango
1440.08,-35864,-547.500,1.711,Transit,mango
1440.08,-36074,-654.179,539.462,Transit,tomato
1440.08,-36088,-656.216,542.221,Transit,tomato
1440.08,-36102,-542.233,3.327,Transit,tomato
1440.08,-36116,-541.062,1.250,Transit,tomato
1440.08,-36130,-540.382,4.564,Transit,tomato
1471.28,-35598,-646.403,-265.534,Transit,raspberry
1471.28,-35612,-646.356,-262.734,Transit,raspberry
1471.28,-35626,-647.015,-255.391,Transit,raspberry
1471.28,-35668,-606.333,452.833,Transit,raspberry
1471.28,-35962,-548.845,-0.118,Transit,raspberry
1471.28,-35976,-547.264,-3.188,Transit,raspberry
1471.28,-35990,-551.706,-0.089,Transit,raspberry
1471.28,-36004,-560.914,-0.375,Transit,raspberry
1471.28,-36880,-606.333,460.811,Transit,raspberry
1471.28,-35570,-643.217,520.782,Transit,grape
1471.28,-35584,-639.881,514.817,Transit,grape
1471.28,-36828,-542.123,-8.983,Transit,grape
1471.28,-36842,-537.626,-8.404,Transit,grape
1471.28,-36856,-537.509,-7.164,Transit,grape
1471.28,-37570,-533.091,-5.167,Transit,grape
1471.28,-35682,-643.848,-265.129,Transit,coconut
1471.28,-35878,-650.779,533.507,Transit,coconut
1471.28,-36144,-654.176,541.845,Transit,coconut
1471.28,-36730,-656.575,544.881,Transit,coconut
1471.28,-36744,-653.577,539.435,Transit,coconut
1471.28,-36758,-657.486,546.751,Transit,coconut
1471.28,-37352,-661.287,546.364,Transit,poki
1471.28,-37366,-661.993,547.285,Transit,poki
1471.28,-37380,-662.831,547.645,Transit,poki
1471.28,-37394,-662.571,548.602,Transit,poki
1471.28,-37226,-605.214,462.273,Transit,cookie
1471.28,-37412,-535.738,-5.911,Transit,tiramisu
1471.28,-37426,-535.273,-6.544,Transit,tiramisu
1471.28,-37212,-664.914,551.117,Transit,icecream
1471.28,-37296,-537.173,-6.243,Transit,icecream
1471.28,-37310,-537.772,-6.464,Transit,icecream
1471.28,-37324,-536.297,-6.212,Transit,icecream
1471.28,-37338,-536.907,-6.811,Transit,icecream
1471.28,-37044,-543.067,-10.792,Transit,pudding
1471.28,-37058,-538.390,-6.600,Transit,pudding
1471.28,-37072,-541.637,-8.241,Transit,pudding
1471.28,-37086,-539.404,-6.775,Transit,pudding
1471.28,-37100,-539.792,-9.876,Transit,pudding
1471.28,-37240,-605.712,464.252,Transit,pudding
1471.28,-37254,-606.076,465.114,Transit,pudding
1471.28,-37496,-650.367,-290.920,Transit,pudding
1471.28,-37510,-650.228,-292.223,Transit,pudding
1471.28,-37524,-650.950,-290.535,Transit,pudding
1471.28,-37538,-650.071,-291.545,Transit,pudding
1471.28,-36772,-606.250,460.232,Transit,watermelon
1471.28,-36786,-606.102,456.054,Transit,watermelon
1471.28,-36800,-658.273,542.411,Transit,watermelon
1471.28,-36814,-657.771,539.088,Transit,watermelon
1471.28,-37584,-532.538,-4.337,Transit,watermelon
1471.28,-37598,-533.356,-2.662,Transit,watermelon
1471.28,-37612,-531.747,-2.708,Transit,watermelon
1471.28,-37626,-532.993,-3.693,Transit,watermelon
1471.28,-35458,-563.143,-19.380,Transit,papaya
1471.28,-35472,-555.439,-11.635,Transit,papaya
1471.28,-35486,-548.477,-7.268,Transit,papaya
1471.28,-35640,-547.575,-8.323,Transit,papaya
1471.28,-36960,-606.227,461.421,Transit,papaya
1471.28,-36974,-605.853,458.130,Transit,papaya
1471.28,-36988,-605.190,463.192,Transit,papaya
1471.28,-37002,-605.768,457.515,Transit,papaya
1471.28,-37016,-605.680,459.735,Transit,papaya
1471.28,-37030,-606.041,456.709,Transit,papaya
1471.28,-37268,-659.823,546.626,Transit,papaya
1471.28,-37282,-662.217,549.137,Transit,papaya
1471.28,-37440,-661.541,547.861,Transit,papaya
1471.28,-37454,-660.789,547.911,Transit,papaya
1471.28,-37468,-661.171,547.190,Transit,papaya
1471.28,-37482,-536.529,-7.389,Transit,brownie
1471.28,-37552,-535.076,-5.909,Transit,brownie
1471.28,-35556,-559.158,-19.674,Transit,blueberry
1471.28,-35696,-642.091,517.989,Transit,blueberry
1471.28,-35710,-650.636,532.911,Transit,blueberry
1471.28,-35724,-647.354,528.180,Transit,blueberry
1471.28,-35948,-605.996,453.980,Transit,blueberry
1471.28,-37156,-659.554,548.437,Transit,blueberry
1471.28,-37170,-658.812,545.912,Transit,blueberry
